phase1_archetype_id,subtype_id,share_low,share_base,share_high,count_low,count_base,count_high,denominator_count_base,allocation_formula,conditional_method,model_version,run_id
ARC-13-001,DOM-18-SUB-01,0.46017717322497403,0.5168078607042755,0.573438548183577,431157.21020306007,1076036.9333918407,2387893.4659982068,2082083.1400000001,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-13-001,DOM-18-SUB-02,0.3574805623911116,0.4183928704387601,0.4793051784864087,334936.9133245132,871128.7414367469,1995906.4620824847,2082083.1400000001,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-13-001,DOM-18-SUB-03,0.03563959787133034,0.06479926885696426,0.09395893984259816,33392.07262992456,134917.4651714126,391260.6489970958,2082083.1400000001,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-13-002,DOM-18-SUB-01,0.49124479766122736,0.5516987537260691,0.6121527097909109,474466.4106875205,1184123.4924801213,2627754.366864838,2146322.58,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-13-002,DOM-18-SUB-02,0.3272786629698414,0.3830447684131655,0.4388108738564896,316100.5129279712,822137.6355960479,1883659.3738154306,2146322.58,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-13-002,DOM-18-SUB-03,0.0358910628234209,0.06525647786076527,0.09462189289810964,34665.20935114808,140061.45192383107,406178.21057910874,2146322.58,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-13-003,DOM-18-SUB-01,0.4833529901396538,0.5428357583416362,0.6023185265436185,778636.9907981036,1943240.5163982941,4312353.217601604,3579794.5999999996,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-13-003,DOM-18-SUB-02,0.33509585672843695,0.39219395994838635,0.44929206316833575,539808.4522794745,1403973.8199758495,3216746.603105734,3579794.5999999996,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-13-003,DOM-18-SUB-03,0.035733654940487546,0.06497028170997735,0.09420690847946715,57563.615247399284,232580.2636258561,674482.7645149814,3579794.5999999996,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-13-004,DOM-18-SUB-01,0.4489602659295903,0.5042105694861573,0.5594608730427242,537453.5421654128,1341320.1673697734,2976598.259855036,2660238.1000000006,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-13-004,DOM-18-SUB-02,0.3613705204629533,0.42294565147020435,0.48452078247745545,432599.2320385702,1125136.136270359,2577881.2915766793,2660238.1000000006,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-13-004,DOM-18-SUB-03,0.04006407847400115,0.07284377904363844,0.10562347961327573,47960.99459906748,193781.7963598681,561967.2094436188,2660238.1000000006,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-13-005,DOM-18-SUB-01,0.48128212666085435,0.5405100486225108,0.5997379705841672,588151.6574291049,1467847.2048079195,3257381.452880101,2715670.5200000005,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-13-005,DOM-18-SUB-02,0.33890609234740465,0.3966534343517072,0.45440077635600973,414160.7778163101,1077180.0383256867,2468005.585230258,2715670.5200000005,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-13-005,DOM-18-SUB-03,0.03456008436418013,0.06283651702578205,0.09111294968738397,42234.211024432625,170643.27686639442,494865.50291254383,2715670.5200000005,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-14-001,DOM-01-SUB-01,0.15629401967428577,0.24467262284066083,0.3330512260070359,241718.7852038443,840893.3266919166,2289267.5947505804,3436810.0400000005,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-14-001,DOM-01-SUB-02,0.4950389600976957,0.5705195113423721,0.6460000625870486,765609.6907147141,1960767.1845973586,4440359.001879594,3436810.0400000005,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-14-001,DOM-01-SUB-03,0.028709579764076055,0.05219923593468373,0.07568889210529141,44401.217389810845,179398.85814064986,520256.6886078846,3436810.0400000005,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-14-001,DOM-01-SUB-04,0.0729347464352558,0.13260862988228325,0.1922825133293107,112798.29096609361,455750.6705700756,1321676.944653218,3436810.0400000005,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-14-002,DOM-01-SUB-01,0.1248357711670308,0.19542587502341394,0.26601597887979705,114518.6870258099,398388.56388556835,1084582.3132053406,2038566.1,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-14-002,DOM-01-SUB-02,0.5399607947950171,0.6222907561249258,0.7046207174548346,495335.59721918026,1268580.8397796412,2872831.815922208,2038566.1,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-14-002,DOM-01-SUB-03,0.02762969015271771,0.05023580027766856,0.0728419104026194,25346.227364475366,102408.99945242572,296986.09841203457,2038566.1,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-14-002,DOM-01-SUB-04,0.07262616271569547,0.13204756857399175,0.19146897443228802,66623.95497838533,269187.6968823647,780644.3209588582,2038566.1,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-14-003,DOM-01-SUB-01,0.1276428888224808,0.1998203159675563,0.2719977431126318,155629.12957337164,541403.914415496,1473930.637335888,2709453.8,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-14-003,DOM-01-SUB-02,0.558432597088151,0.6435790272860721,0.7287254574839933,680871.2950009617,1743747.6410805515,3948895.919873488,2709453.8,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-14-003,DOM-01-SUB-03,0.022970902714327304,0.041765277662413273,0.06055965261049925,28007.36984194399,113161.09027048075,328167.1617843942,2709453.8,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-14-003,DOM-01-SUB-04,0.06315945849617705,0.11483537908395826,0.16651129967173947,77007.43567278412,311141.15423347167,902309.3472770664,2709453.8,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-14-004,DOM-01-SUB-01,0.12999299565740896,0.20349932303677074,0.2770056504161325,184193.0430054414,640772.2947793863,1744453.432426694,3148768.68,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-14-004,DOM-01-SUB-02,0.5627176886913333,0.6485174837805314,0.7343172788697296,797340.5252249672,2042031.5413605454,4624390.497775661,3148768.68,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-14-004,DOM-01-SUB-03,0.024176291221494846,0.043956893129990626,0.0637374950384864,34256.49686856086,138410.08835782166,401389.25623768277,3148768.68,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-14-004,DOM-01-SUB-04,0.05721446502898903,0.10402630005270733,0.15083813507642563,81069.80198680618,327554.7555022467,949908.7909565169,3148768.68,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-14-005,DOM-01-SUB-01,0.1298473276030083,0.20327128497742222,0.2766952423518361,199909.14208967143,695445.5913972438,1893297.28963488,3421268.24,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-14-005,DOM-01-SUB-02,0.5553268443436283,0.6399997281177691,0.7246726118919098,854964.9429175258,2189610.7434179583,4958598.782927275,3421268.24,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-14-005,DOM-01-SUB-03,0.02775597796500441,0.0504654144818262,0.07317485099864798,42732.29064681425,172655.71978510803,500701.5873768133,3421268.24,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-14-005,DOM-01-SUB-04,0.0584449648326403,0.10626357242298236,0.1540821800133244,89980.15588642313,363556.18539969035,1054312.9376590992,3421268.24,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-14-006,DOM-03-SUB-01,0.31688524929214296,0.3825586237168952,0.4482319981416475,450191.24877647904,1207759.6257533093,2830188.5084511084,3157057.6400000006,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-14-006,DOM-03-SUB-02,0.02513622932826913,0.04570223514230751,0.06626824095634588,35710.43617872186,144284.59062109844,418425.3128011854,3157057.6400000006,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-14-006,DOM-03-SUB-03,0.510976846365259,0.5717391411407972,0.6325014359163353,725932.5105062462,1805013.4236255928,3993686.9811412743,3157057.6400000006,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-14-007,DOM-03-SUB-01,0.29299899750051844,0.3537220286668849,0.4144450598332514,390846.80205511587,1048552.1179274142,2457111.57368692,2964339.3200000003,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-14-007,DOM-03-SUB-02,0.021341204204928136,0.0388021894635057,0.05626317472208326,28468.15684236802,115022.85592875966,333566.282193403,2964339.3200000003,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-14-007,DOM-03-SUB-03,0.5429155307499964,0.6074757818696095,0.6720360329892225,724223.6348583977,1800764.3461438266,3984285.6740935394,2964339.3200000003,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-14-008,DOM-03-SUB-01,0.32695124568294304,0.39471076312447473,0.4624702805660065,444598.04408422613,1192754.3433889002,2795026.066514596,3021843.9800000004,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-14-008,DOM-03-SUB-02,0.02370015410054392,0.04309118927371622,0.062482224446888515,32228.17559721044,130214.85089781994,377623.06760367786,3021843.9800000004,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-14-008,DOM-03-SUB-03,0.5024497445165026,0.5621980476018091,0.6219463506871157,683246.1310738792,1698874.7857132806,3758849.671413659,3021843.9800000004,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-14-009,DOM-03-SUB-01,0.286855402362525,0.3463051946365391,0.40575498691055323,463769.3826458516,1244186.6374401667,2915549.293556882,3592746.0999999996,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-14-009,DOM-03-SUB-02,0.025450840055301297,0.04627425464600236,0.06709766923670342,41147.28285768338,166251.64790983184,482129.7789385123,3592746.0999999996,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-14-009,DOM-03-SUB-03,0.5428661693578573,0.6074205507174586,0.6719749320770599,877671.1407520714,2182307.814650001,4828470.6330352435,3592746.0999999996,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-14-010,DOM-03-SUB-01,0.31204260022220753,0.37671235233797584,0.44138210445374415,463534.67812948045,1243556.9791790934,2914073.7916964605,3301078.32,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-14-010,DOM-03-SUB-02,0.0216782662619105,0.039415029567109995,0.05715179287230949,32202.74464757109,130112.09958614578,377325.0887998227,3301078.32,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-14-010,DOM-03-SUB-03,0.5218208228281779,0.5838726180949142,0.6459244133616505,775157.1323231966,1927409.2412347605,4264494.154613726,3301078.32,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-14-011,DOM-04-SUB-01,0.3123994588634709,0.3974131064728963,0.4824267540823217,390944.7227342209,1105184.4205864237,2683205.581304713,2780946.08,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-14-011,DOM-04-SUB-02,0.14830523694625078,0.2252254560638847,0.30214567518151864,185592.99029811632,626339.8491570724,1680501.6619699951,2780946.08,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-14-011,DOM-04-SUB-03,0.292465692281889,0.37736143746321904,0.46225718264454907,365999.09421861253,1049421.8102565042,2571024.6000544056,2780946.08,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-14-012,DOM-04-SUB-01,0.3055277153455814,0.38867134696964767,0.471814978593714,272798.4896332646,771189.9487824964,1872322.0634265877,1984169.8,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-14-012,DOM-04-SUB-02,0.14130637023119375,0.21459654652375593,0.2878867228163181,126169.12456215915,425795.9867967315,1142432.2824662188,1984169.8,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-14-012,DOM-04-SUB-03,0.30747850379177444,0.3967321065065964,0.4859857092214184,274540.30261777097,787183.8644207723,1928556.33493744,1984169.8,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-14-013,DOM-04-SUB-01,0.2980416203884775,0.37914805181709765,0.4602544832457179,441346.7982082069,1247668.9851291706,3029134.6151468745,3290717.1200000006,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-14-013,DOM-04-SUB-02,0.15359557603217444,0.23325969044356198,0.3129238048549495,227447.8162224022,767591.65674853,2059487.4437834434,3290717.1200000006,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-14-013,DOM-04-SUB-03,0.300394864787649,0.38759225773934036,0.4747896506910318,444831.5359425609,1275456.4781223,3124796.8638555966,3290717.1200000006,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-14-014,DOM-04-SUB-01,0.29248423824339337,0.37207833245788424,0.45167242667237517,418184.5724639981,1182190.3393002355,2870163.257360951,3177261.98,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-14-014,DOM-04-SUB-02,0.1516386904673634,0.2302878436438489,0.30893699682033443,216808.13066352397,731684.8100657858,1963147.5484252588,3177261.98,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-14-014,DOM-04-SUB-03,0.30817736004738544,0.3976338238982669,0.4870902877491484,440622.09412889794,1263386.8306339788,3095226.9041852583,3177261.98,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-14-015,DOM-04-SUB-01,0.2732070175581404,0.34755517808187725,0.4219033386056141,235023.2304906007,664400.8672056892,1613055.7777534204,1911641.4000000001,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-14-015,DOM-04-SUB-02,0.16345205239871025,0.2482283417909212,0.33300463118313217,140607.76962615474,474523.5748208752,1273170.878722813,1911641.4000000001,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-14-015,DOM-04-SUB-03,0.31327910315073776,0.4042164801272017,0.49515385710366566,269494.7865020194,772716.9579734359,1893113.2252181028,1911641.4000000001,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-14-016,DOM-05-SUB-01,0.208250701517168,0.27122617982992364,0.33420165814267927,291924.3029523607,844895.2569875364,2082139.6814952095,3115094.7800000003,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-14-016,DOM-05-SUB-02,0.26485867009830955,0.3319243985710121,0.3989901270437146,371276.9372974438,1033975.9613431992,2485784.1240508244,3115094.7800000003,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-14-016,DOM-05-SUB-03,0.32069980444963003,0.39684942159906433,0.47299903874849863,449554.6290546285,1236223.5616692647,2946873.673100932,3115094.7800000003,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-14-017,DOM-05-SUB-01,0.21274786358874023,0.2770832937789396,0.3414187239691389,331012.18795444386,958024.4768227336,2360932.627493406,3457532.4399999995,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-14-017,DOM-05-SUB-02,0.30709631842609275,0.38485717971444056,0.46261804100278836,477807.96742325334,1330656.183629588,3199033.768192781,3457532.4399999995,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
ARC-14-017,DOM-05-SUB-03,0.27319083295159596,0.33805952650661975,0.4029282200616435,425054.7752583437,1168851.7795476778,2786274.783709182,3457532.4399999995,"N(P,k)=Σw_i×P(P|x_i)×P(k|P,x_i); implemented as parent exploratory count × normalized conditional soft cluster share",domain soft prevalence with deterministic parent-rule modifier; base shares normalized exactly,kr-v0.2.1,RUN-P2-20260824T170416Z
