archetype_id,category_code,name_ko,primary_entity_unit,estimate_status,count_low,count_base,count_high,confidence_grade,rule_hash
ARC-09-058,mobility,호남권 대중교통 이용자·시간민감 이동·교통·차량,person,not_estimable,,,,E,633ffb8ebc24ab36a848e19894e588d01be5eaee64d179d9899e7dff0a32af64
ARC-09-059,mobility,호남권 대중교통 이용자·친환경 이동·교통·차량,person,not_estimable,,,,E,ae26ddca2aca9210e712839a095aca523f0204333e52bcf9a07c85ad3c4d4785
ARC-09-060,mobility,호남권 대중교통 이용자·접근성중시 이동·교통·차량,person,not_estimable,,,,E,fa86533189eabbeac824cb0afa95350c781f184ea225987796a79657add33be1
ARC-09-061,mobility,호남권 이동제약자·비용민감 이동·교통·차량,person,not_estimable,,,,E,9d3c2ac220002e7a9540850da1f617e0f937bfdc18eb1ec7b50c0c11aeb0ffb3
ARC-09-062,mobility,호남권 이동제약자·시간민감 이동·교통·차량,person,not_estimable,,,,E,4345dc9d4efed12941df5d9a77e674b8ad7cafeac1fd0b562668fec407702cf7
ARC-09-063,mobility,호남권 이동제약자·친환경 이동·교통·차량,person,not_estimable,,,,E,400aa544e35b7ea2629d4c6466d994efe2ca34c7ea1fce00ec1adb044e51bcf9
ARC-09-064,mobility,호남권 이동제약자·접근성중시 이동·교통·차량,person,not_estimable,,,,E,5adddde1c3090cfd80934d96e9bfb58faaa77f1e6f8c9933f63b723208d2fb16
ARC-09-065,mobility,영남권 통근자·비용민감 이동·교통·차량,person,not_estimable,,,,E,6d23e44fc2789093fe525e778536a0342ad140373bd9dc2d75d212553e0b139c
ARC-09-066,mobility,영남권 통근자·시간민감 이동·교통·차량,person,not_estimable,,,,E,d691e74b6451f05c794d3317d58e0efe3a42753a59dafa4c6adf3387b9436e7f
ARC-09-067,mobility,영남권 통근자·친환경 이동·교통·차량,person,not_estimable,,,,E,aa7992fb30c6ee793308e815a70f1024d23acd462413ffa73f5bab3f65f96b90
ARC-09-068,mobility,영남권 통근자·접근성중시 이동·교통·차량,person,not_estimable,,,,E,41ac5b12f3163dcbf3b80971a675db972346ca566cfb29a3f3f18bd051421693
ARC-09-069,mobility,영남권 자가운전자·비용민감 이동·교통·차량,person,not_estimable,,,,E,c1ccf22192fe0cd227c99b54f647cd7f7a8df219a8d3651639a859446a90d66d
ARC-09-070,mobility,영남권 자가운전자·시간민감 이동·교통·차량,person,not_estimable,,,,E,ab33060c622d9a9dcc62673b38b3ed750fd7d7abab569e1f1818172d6b2d6ddd
ARC-09-071,mobility,영남권 자가운전자·친환경 이동·교통·차량,person,not_estimable,,,,E,501cddcc01d9d197acb62b85557b03f7a4e1fd12dfac65377ab3911f98a4a3bd
ARC-09-072,mobility,영남권 자가운전자·접근성중시 이동·교통·차량,person,not_estimable,,,,E,c3293928b538c674a8b7ab39a6ab14332a77babae691c4490019e612e5a46a9f
ARC-09-073,mobility,영남권 대중교통 이용자·비용민감 이동·교통·차량,person,not_estimable,,,,E,64985c13711acd14d6f54c2a35231fb8e5b1630825fd13ede5070a9b8b35dc0f
ARC-09-074,mobility,영남권 대중교통 이용자·시간민감 이동·교통·차량,person,not_estimable,,,,E,f309c61d12b4e8b0daa391aa6c9b1cdcf91f401c56336cd00bd0d2341f0d10df
ARC-09-075,mobility,영남권 대중교통 이용자·친환경 이동·교통·차량,person,not_estimable,,,,E,84335a8e59d72413a916082f12bedd35c7007b8f8ca53bc3a84255192d4ede9e
ARC-09-076,mobility,영남권 대중교통 이용자·접근성중시 이동·교통·차량,person,not_estimable,,,,E,11c9c213e9411bc81e0820364c27bc46d1b03f341129abb20cf47055f053f633
ARC-09-077,mobility,영남권 이동제약자·비용민감 이동·교통·차량,person,not_estimable,,,,E,30ea0993f1de5502e474e59c9baf87306b9428b538cd7796376cb199b8468b5e
ARC-09-078,mobility,영남권 이동제약자·시간민감 이동·교통·차량,person,not_estimable,,,,E,ef5218800bf9826991edfd266b19d40185e974ad5b7afebf9f0b8c56a2ad4703
ARC-09-079,mobility,영남권 이동제약자·친환경 이동·교통·차량,person,not_estimable,,,,E,4f58441f5591ced16e534e4d559747e0a1d5cec4a8e904681d50eb3c8d69b86d
ARC-09-080,mobility,영남권 이동제약자·접근성중시 이동·교통·차량,person,not_estimable,,,,E,5a1c849125c5276ddf5c8d5ae744e86adaccef8306b5adb043ec6b3f16c27b17
ARC-10-001,digital_media,전국 디지털 초심자·소셜미디어 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,eb8734e04462eb7d40ba2f6cd86777aea2392778116380a572f1d1bf8fa58a6e
ARC-10-002,digital_media,전국 디지털 초심자·영상 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,a0066b2ee8ff4100f65d1f9503e6f81c18c4d7827a906fe4af9d314c449d3fcf
ARC-10-003,digital_media,전국 디지털 초심자·AI도구 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,3106e3ecc482f99f45d1f054efed56b0d4218ae5599b173302d5280cd6de9fd4
ARC-10-004,digital_media,전국 디지털 초심자·개인정보보호 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,5e07eb724bcf51923e0a4e01f8b76a937bac96fa98ddb97902ab47ffcf72fbc6
ARC-10-005,digital_media,전국 일반 이용자·소셜미디어 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,31154bdc1b1b3514205b7492d903bff383c40caf68af6c6d7cb5990f43e01838
ARC-10-006,digital_media,전국 일반 이용자·영상 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,0b2c71c57c50dfd3c54151aa5547fcb40ac9e820e5cd75bd35a4f159d67843dc
ARC-10-007,digital_media,전국 일반 이용자·AI도구 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,ff67f94f99130ac302c9f5aeb95a87a673aa4469e42e5d4df0cd8d92db2c0915
ARC-10-008,digital_media,전국 일반 이용자·개인정보보호 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,461a94604be03ec5d9d93616a19b24a8cb1f459b1b5bf86e50bfe4ddb4f3dfcf
ARC-10-009,digital_media,전국 콘텐츠 제작자·소셜미디어 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,d3cceab33238dedfc099a3e06551bdc8e67739031050a3fe97303066f378a1d6
ARC-10-010,digital_media,전국 콘텐츠 제작자·영상 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,175beccb3cd676a4e7dccd080da8c1758d5b315f8beb4871af7431523f1fd8fb
ARC-10-011,digital_media,전국 콘텐츠 제작자·AI도구 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,6f0d9847b9026c87e3399532b65d019d79fba1f5246fdd3c02d95a71daefb9b1
ARC-10-012,digital_media,전국 콘텐츠 제작자·개인정보보호 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,8c2d5ef8e9876d9b2c87de2389f3cf97a55d7536635e416e37788fd6783d94da
ARC-10-013,digital_media,전국 고령 이용자·소셜미디어 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,d7f803f150daa5b627ab9e5ca07f57e7df847227b27f6fb373a5972d694a5d8c
ARC-10-014,digital_media,전국 고령 이용자·영상 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,e974cc266c77c4038bb7574ce02909c833fe45ff628b2125c50ad8c6174a0dc3
ARC-10-015,digital_media,전국 고령 이용자·AI도구 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,984ac9c2f6cc89fd0b66692c739ceb13a00716206c8705ab9e27acd8d716717a
ARC-10-016,digital_media,전국 고령 이용자·개인정보보호 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,24ee7375dec4573f1acfa04d97c9a59151caa77fc1f3fb91a8fb1a62113744e9
ARC-10-017,digital_media,수도권 디지털 초심자·소셜미디어 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,81c2f1992c61c4687c1b1a076ce879a467707b0e417d83f8920f96c44a87bf7b
ARC-10-018,digital_media,수도권 디지털 초심자·영상 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,866e81a5e8adb24f01d246a46f814b3c3a406434b106603375b5b72ddcd4e68d
ARC-10-019,digital_media,수도권 디지털 초심자·AI도구 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,e771ab823e2086d84fc7316203704c1563ab1d55753ef3e243ce0d3b1bbdd41b
ARC-10-020,digital_media,수도권 디지털 초심자·개인정보보호 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,ada0c36754ff7b25cf99537a02eab7bef947c1b604340185ba4d59485757dc7e
ARC-10-021,digital_media,수도권 일반 이용자·소셜미디어 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,07284de814116d57f2fb5727c1e5a2aeb06d8603c89486d71f2aeb4d92db7738
ARC-10-022,digital_media,수도권 일반 이용자·영상 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,684e1eb2aa8a0b9c8d12e9ad92c3fb4e90389a85c2dc4f4909932cfb9acdffa9
ARC-10-023,digital_media,수도권 일반 이용자·AI도구 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,4a4907d0edf43594c6c714eb9dc9a77b57b7b8e184a66777a7dcce4d86d158e2
ARC-10-024,digital_media,수도권 일반 이용자·개인정보보호 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,e75569d0a1e8d96c19aff95ede9fcbf83d84582d60823bcfd601ae22ef47a1c2
ARC-10-025,digital_media,수도권 콘텐츠 제작자·소셜미디어 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,6b5156f072021892aeab3bfb20f1a0472ab1e6ccbdfa1943de6692689322a700
ARC-10-026,digital_media,수도권 콘텐츠 제작자·영상 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,83b9c44224636e546d97aba90ae5d5f61d5ba2e87b65f2f9662391514272bce2
ARC-10-027,digital_media,수도권 콘텐츠 제작자·AI도구 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,55320c95a5e3fd1a6364bc11f291c3334cc59c4e7ef5f60d741475baa3511ede
ARC-10-028,digital_media,수도권 콘텐츠 제작자·개인정보보호 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,9fbcdf6b4f449606020c40ee5ab4c6c7ce1d9caf12423e1c3c9fbcb19ec23089
ARC-10-029,digital_media,수도권 고령 이용자·소셜미디어 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,5ff637495fa4ec3614266c0b006669ce98228e37e459d72f58161db0b3525bb8
ARC-10-030,digital_media,수도권 고령 이용자·영상 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,0aa6d453f2bb21e076adbc590c9d520db7209301ae57ae988b9ccb01f5ad33b6
ARC-10-031,digital_media,수도권 고령 이용자·AI도구 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,1340632a43f7bbc86b4a2a7b1b847557853ecf0f45ac7210e37d7e25c4c4c6fa
ARC-10-032,digital_media,수도권 고령 이용자·개인정보보호 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,ccc74d37b72a40352dba61e73cbf9278cafd8fb130db35e4a1fa98b42a4bca91
ARC-10-033,digital_media,충청권 디지털 초심자·소셜미디어 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,bfee41b632e2bb73633cfbc3413e035ea084a7d274173e9f4e2dfab8ada29f6d
ARC-10-034,digital_media,충청권 디지털 초심자·영상 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,73fe01c714cd78e11a95c36426e6aa52c02ea16af74bc3b7bf0ca68ff10d0889
ARC-10-035,digital_media,충청권 디지털 초심자·AI도구 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,81c8ba0fbe8cfa013b173e1be357031d17f49a26827ab2290f2e6f8bf72a20a7
ARC-10-036,digital_media,충청권 디지털 초심자·개인정보보호 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,20cef646b8af948d9a8abf4802f4356a2c5e0a7aef34dcda7a46abce6ea3e6b3
ARC-10-037,digital_media,충청권 일반 이용자·소셜미디어 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,7979b17a0aa543ba16c65cf3014d242ca199f1f031ba9901e0ac1ea359ecfe5e
ARC-10-038,digital_media,충청권 일반 이용자·영상 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,281e444d43f081c641f535978fd369e6d8aef4cdfae9d823b0d78b6268bcd5f7
ARC-10-039,digital_media,충청권 일반 이용자·AI도구 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,d36c4d8976f494a5e2572e365ce61d2f25c91cf919338c34a98737076f335de2
ARC-10-040,digital_media,충청권 일반 이용자·개인정보보호 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,43b43d059c16262c71880185ad0832c28745a5f459343ef04b2a9f46953f5573
ARC-10-041,digital_media,충청권 콘텐츠 제작자·소셜미디어 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,506e8393af5f4c968e2b3b33c4c1213f5763284c23c68eba720e5308d4a13798
ARC-10-042,digital_media,충청권 콘텐츠 제작자·영상 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,9af5a61e6e0b9ffdaee08315c195e1dd3271771cf1ae1b4056924dc95fd25141
ARC-10-043,digital_media,충청권 콘텐츠 제작자·AI도구 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,8f4cf7a54d45a2dda274b67c1177e1672ea66741b419e253d1d8f1d93b85fb14
ARC-10-044,digital_media,충청권 콘텐츠 제작자·개인정보보호 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,7c78c6d794fbb33b513ac0e91251db568e6d770880e969e50b54ca0c79858064
ARC-10-045,digital_media,충청권 고령 이용자·소셜미디어 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,28a81626c7bddd4ab5e288d21dac1049436c32410b8b96e1963c774f7d52412e
ARC-10-046,digital_media,충청권 고령 이용자·영상 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,b2b441be307cf9415a2fab90b3de50eead1677406f6963a74b167c55be9572e8
ARC-10-047,digital_media,충청권 고령 이용자·AI도구 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,f22df1d5d346fed60ea0e002d54ae82f2ff032f874279cf8dac4c735c69c09e7
ARC-10-048,digital_media,충청권 고령 이용자·개인정보보호 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,475f50b0b1c75b78c176a1b814b85e0cf718fa0fc577a7d3e853bec2f28d40e5
ARC-10-049,digital_media,호남권 디지털 초심자·소셜미디어 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,2223e8dea26dd5ee9ce4a5df6b9b77071d3560dfa02293948ae919142695141d
ARC-10-050,digital_media,호남권 디지털 초심자·영상 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,364846da9ff6cf7c1ba6e04e085484809ba5a5e10e7bc4b74b1ed9fe085812e6
ARC-10-051,digital_media,호남권 디지털 초심자·AI도구 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,f291457a7de0f781a009411cc33ec94245bea87e09b0ecc62356312608d8f2ab
ARC-10-052,digital_media,호남권 디지털 초심자·개인정보보호 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,61bd6aefad799237658e39aa0d94152b046f62a0423695c04a6c202c2da79892
ARC-10-053,digital_media,호남권 일반 이용자·소셜미디어 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,c2f15d6a61772bb85e8761f60ff164173db53c548b8d109d28fed3c311ce060b
ARC-10-054,digital_media,호남권 일반 이용자·영상 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,e0069167e3f48ed7159243903f212f40cb06d9c6293c5d7b153d40d9f9440320
ARC-10-055,digital_media,호남권 일반 이용자·AI도구 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,57a8bde6fe50e4184310b7c9e296695b5eabb351049cca1997e4ba62e457ba15
ARC-10-056,digital_media,호남권 일반 이용자·개인정보보호 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,039369616533794af7c7a7f55837eb18c7dda28674f6e55cb4f2f8c610870518
ARC-10-057,digital_media,호남권 콘텐츠 제작자·소셜미디어 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,c41fddb1973f131d5bd44982305955aeec7afceb10a04b8958c30aa04c19ce34
ARC-10-058,digital_media,호남권 콘텐츠 제작자·영상 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,98f2c2eb8270b839cb49fb50c3e89c4fe8b70b9190c8969978b0d7ff727cde84
ARC-10-059,digital_media,호남권 콘텐츠 제작자·AI도구 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,a1924990446ed40acd5453c8e0bc045e72f2f8541598cce2b306824dc1ba3e58
ARC-10-060,digital_media,호남권 콘텐츠 제작자·개인정보보호 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,8ffddcfb0a1fc672a3affd1b1ff436126b8232023e749a2644038fa80a8c0a55
ARC-10-061,digital_media,호남권 고령 이용자·소셜미디어 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,b35a5a91f3755e4c13e82e7bd07d847d4f34d29f34e6c76d457161301a305d0a
ARC-10-062,digital_media,호남권 고령 이용자·영상 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,7373cbbedb69fa86a0c9a84439361adcef4bf6795aa696df982c2111faf6cb7c
ARC-10-063,digital_media,호남권 고령 이용자·AI도구 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,06789085d6aa887dc81f36addeb7807003bf08198f9415199c868101b0dea9f9
ARC-10-064,digital_media,호남권 고령 이용자·개인정보보호 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,4ff885359b8f374786a3b6850600bc10a0f3e52094830f5de6d78f484e99fc2c
ARC-10-065,digital_media,영남권 디지털 초심자·소셜미디어 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,d8197cc074c7a5a8a57a983557e8b26507b375ca277b365100a8c2411814c91f
ARC-10-066,digital_media,영남권 디지털 초심자·영상 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,f1d6efaa7481278e02fe6e8c0b2540eac5dc12911c5982b3a69aa919d78669b6
ARC-10-067,digital_media,영남권 디지털 초심자·AI도구 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,cf33300afc4f129cc089486d6f9d015e5702532ebc57c2f088594aa950338371
ARC-10-068,digital_media,영남권 디지털 초심자·개인정보보호 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,09b51e0156986a940693e371e3310ff41a7e64e5adbaa348c9ce383a89e06360
ARC-10-069,digital_media,영남권 일반 이용자·소셜미디어 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,06d30e3ee4af54cd7d165b3fbdd0c106273f0a7e3d8c871ed70b24af8b0d45ec
ARC-10-070,digital_media,영남권 일반 이용자·영상 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,cae11851d043142db15c673bde02a137b2d88ec0cf3742164c96e3afd6336b06
ARC-10-071,digital_media,영남권 일반 이용자·AI도구 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,30c6e07286f097f36d468bc27c0044b69d5309fc436d7629a502302df2f77c2e
ARC-10-072,digital_media,영남권 일반 이용자·개인정보보호 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,c73493c979d60848dc6a68be67fc0bcdc6731adf0a8c0d4efa7a8b4db17da956
ARC-10-073,digital_media,영남권 콘텐츠 제작자·소셜미디어 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,c99db5adc7f2fd412a4be3f6f9c86d4610d7a3703d7e463033387f56b6c85839
ARC-10-074,digital_media,영남권 콘텐츠 제작자·영상 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,2017fb8c4c0f07ba1fde1a417e816d3b17164bb72d8b70553a1b21173187a825
ARC-10-075,digital_media,영남권 콘텐츠 제작자·AI도구 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,2faf66204c2e84e958e818b53bcec3dd80d46bb9f271c6cbcfcdac27340e43bd
ARC-10-076,digital_media,영남권 콘텐츠 제작자·개인정보보호 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,8138032b12e949aa205447987068aaef7f02f9bcb09b0f06f3d851312d8be605
ARC-10-077,digital_media,영남권 고령 이용자·소셜미디어 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,8936d0c6d8497b7e96370dd41ebef364cc881a23dd973fb36c84f1ca3d90e780
ARC-10-078,digital_media,영남권 고령 이용자·영상 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,01c030066248e80d3281912fc546a0b5bec03558ce6652093de5afabcf3a47da
ARC-10-079,digital_media,영남권 고령 이용자·AI도구 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,c2476a2701be800d442478624d2c64f0912fa38ee465df7d63589156fbe005d3
ARC-10-080,digital_media,영남권 고령 이용자·개인정보보호 디지털 이용·미디어·기술수용,person,not_estimable,,,,E,0a4db795ee5a817ed09a2f57407656a1b0d153ddd056408ab6df6d6c748f4c12
ARC-11-001,commerce_payment,전국 오프라인 구매자·가격중시 쇼핑·이커머스·결제,person,not_estimable,,,,E,124ab4724ce160547eee900a46d9848ae330b0ca1331e55e5222d954a553c106
ARC-11-002,commerce_payment,전국 오프라인 구매자·배송중시 쇼핑·이커머스·결제,person,not_estimable,,,,E,64970abd3bbe50eccb9731d10665e5c342e044a2a1e30776b5fd09420e32d8fe
ARC-11-003,commerce_payment,전국 오프라인 구매자·신뢰중시 쇼핑·이커머스·결제,person,not_estimable,,,,E,78f1d45d2a65572e261f494779e4c1b11189fef76ea8cf4d1b4cf5a7bfc34138
ARC-11-004,commerce_payment,전국 오프라인 구매자·결제편의 쇼핑·이커머스·결제,person,not_estimable,,,,E,4e2721b9d326a860be971b226ccd12cf44ccbfe24b267a5c5f52c7e24fbc6d78
ARC-11-005,commerce_payment,전국 온라인 구매자·가격중시 쇼핑·이커머스·결제,person,not_estimable,,,,E,ffeebeeaa5f74190536ff55cace31cf78849ae13575bf075fa6c1d7a59f08f9c
ARC-11-006,commerce_payment,전국 온라인 구매자·배송중시 쇼핑·이커머스·결제,person,not_estimable,,,,E,e8f9230ebffa47aade9fcd55c786e18bbe37cc4245c4fb9abe6197b2b9bc6094
ARC-11-007,commerce_payment,전국 온라인 구매자·신뢰중시 쇼핑·이커머스·결제,person,not_estimable,,,,E,dec73339608df228b48733a58bf8b5a3185b7c1c2233762c682e9644809d5c31
ARC-11-008,commerce_payment,전국 온라인 구매자·결제편의 쇼핑·이커머스·결제,person,not_estimable,,,,E,4995f706a66ba97c59c9d83d59a8c19ce1f4b067a0add06fee6d73ea3b75b1c7
ARC-11-009,commerce_payment,전국 옴니채널 구매자·가격중시 쇼핑·이커머스·결제,person,not_estimable,,,,E,f7f4e99853b5e45dbda730c2f21ed66b4ded7b79f190494b0ae06c4d468c5c0e
ARC-11-010,commerce_payment,전국 옴니채널 구매자·배송중시 쇼핑·이커머스·결제,person,not_estimable,,,,E,d34f71ebf2e767652d75a7408101812871edf7fd2dd827c44669445c20a44ddc
ARC-11-011,commerce_payment,전국 옴니채널 구매자·신뢰중시 쇼핑·이커머스·결제,person,not_estimable,,,,E,ecb24132ca4d5c3870a67e0fd088804b55fa80d8e54932660b1877558347f75d
ARC-11-012,commerce_payment,전국 옴니채널 구매자·결제편의 쇼핑·이커머스·결제,person,not_estimable,,,,E,b58e6ea27efd2b5017810d6ba416059b7815eedcb3bb2d7c2252d5ab724cd6f1
ARC-11-013,commerce_payment,전국 사업자 구매자·가격중시 쇼핑·이커머스·결제,person,not_estimable,,,,E,0d99b93c324b90fa5e0cb94312d4c881f6af802832327db5eeded470d953bf29
ARC-11-014,commerce_payment,전국 사업자 구매자·배송중시 쇼핑·이커머스·결제,person,not_estimable,,,,E,d6627ade84e900908b1289f95e0f2b64ad2e7ec0cf11626889fff1b99e133e5f
ARC-11-015,commerce_payment,전국 사업자 구매자·신뢰중시 쇼핑·이커머스·결제,person,not_estimable,,,,E,d5fcfeab2b3c7c00fe3345d501e1337497c974bad73952ff3f8abbfcbf896078
ARC-11-016,commerce_payment,전국 사업자 구매자·결제편의 쇼핑·이커머스·결제,person,not_estimable,,,,E,aff596e8efeeb6daeb92c5ff148747cf12522cf29a003b865b742fcf2913eb89
ARC-11-017,commerce_payment,수도권 오프라인 구매자·가격중시 쇼핑·이커머스·결제,person,not_estimable,,,,E,1622273c28d891316c49cb3d2b5de4bc88604ca6721f73defeca34972dadc85d
ARC-11-018,commerce_payment,수도권 오프라인 구매자·배송중시 쇼핑·이커머스·결제,person,not_estimable,,,,E,c420269e3b80ed20d81f27e2ce6b80b5304491619979ecd47afc7546d10c5c9d
ARC-11-019,commerce_payment,수도권 오프라인 구매자·신뢰중시 쇼핑·이커머스·결제,person,not_estimable,,,,E,a2b7edf49013876ce2b93521e9fa2b33812614201187bc0acf0c537f6fdf2187
ARC-11-020,commerce_payment,수도권 오프라인 구매자·결제편의 쇼핑·이커머스·결제,person,not_estimable,,,,E,0632325e1dda0a449007b29e2bffe56c1250053664b104a8f17c27360bb47e1b
ARC-11-021,commerce_payment,수도권 온라인 구매자·가격중시 쇼핑·이커머스·결제,person,not_estimable,,,,E,b88162ad1a0a3d4e0f50150ea6b195169c226f5f414de35647a868eedf21d9de
ARC-11-022,commerce_payment,수도권 온라인 구매자·배송중시 쇼핑·이커머스·결제,person,not_estimable,,,,E,559ddb59231482642127305c4d5d356157c0a7db35a251cc658ed77269fb9261
ARC-11-023,commerce_payment,수도권 온라인 구매자·신뢰중시 쇼핑·이커머스·결제,person,not_estimable,,,,E,3d81e1cca8d064f3aa435c5811c208bea5f90fd4cb743506cd6f649ce775ffdc
ARC-11-024,commerce_payment,수도권 온라인 구매자·결제편의 쇼핑·이커머스·결제,person,not_estimable,,,,E,ad8ba15331f0f14e24d76d9f307cc25be4a6a9c0d6ebce854fb24d23652a317e
ARC-11-025,commerce_payment,수도권 옴니채널 구매자·가격중시 쇼핑·이커머스·결제,person,not_estimable,,,,E,c7afbfef51d8aea6a989e3a42437b77d3f5064a597196277abebffa17b01a850
ARC-11-026,commerce_payment,수도권 옴니채널 구매자·배송중시 쇼핑·이커머스·결제,person,not_estimable,,,,E,c3c7f7efe81977f5b6e3e4edcdd4654982c5a6442f44563ab6edcdf79b2ddc76
ARC-11-027,commerce_payment,수도권 옴니채널 구매자·신뢰중시 쇼핑·이커머스·결제,person,not_estimable,,,,E,ec424f3bd12fb7dc16e1983198fabe4b59c0ddc50a06128486e24a2fe0bf6d58
ARC-11-028,commerce_payment,수도권 옴니채널 구매자·결제편의 쇼핑·이커머스·결제,person,not_estimable,,,,E,c77c11e0a5f4c6fe7296c3444c9ca7b2276c38965982157d70b93e163171ccdc
ARC-11-029,commerce_payment,수도권 사업자 구매자·가격중시 쇼핑·이커머스·결제,person,not_estimable,,,,E,f0651be1912384f06aec04d8acab6bcb91eb54858c838b326c6773fd917749f9
ARC-11-030,commerce_payment,수도권 사업자 구매자·배송중시 쇼핑·이커머스·결제,person,not_estimable,,,,E,7b2dac698eade60f9f8e7912a37f9572f90fc3082f710dceb25b89c2f3f0c65d
ARC-11-031,commerce_payment,수도권 사업자 구매자·신뢰중시 쇼핑·이커머스·결제,person,not_estimable,,,,E,cdac91929f14934311e8eaa223cf8b6e3644c515109febaa77a23a931a4312d4
ARC-11-032,commerce_payment,수도권 사업자 구매자·결제편의 쇼핑·이커머스·결제,person,not_estimable,,,,E,c02a4717d269a453984ac264302a813272d7a3f89a8b9fc23445dd29c54d830f
ARC-11-033,commerce_payment,충청권 오프라인 구매자·가격중시 쇼핑·이커머스·결제,person,not_estimable,,,,E,024b0ff15f9523bb95897c3fdb318a5c9476d3bc30de8f29cb89355f964fdeb3
ARC-11-034,commerce_payment,충청권 오프라인 구매자·배송중시 쇼핑·이커머스·결제,person,not_estimable,,,,E,21f55a2d87eed158a9e9f60fcc53aaf0fa8f93bc558240178f0e1dd3240b9032
